year,mem,esm,scenario,mask,mean_annual_bio
2056,ecotroph,ipsl,ssp126,8445,5.639011669158935
2056,ecotroph,ipsl,ssp126,8446,7.0280800557905625
2056,ecotroph,ipsl,ssp126,8447,6.8284088770548506
2056,ecotroph,ipsl,ssp126,8448,6.027193516951341
2056,ecotroph,ipsl,ssp126,8449,7.350762720461245
2056,ecotroph,ipsl,ssp126,8450,12.666033795674641
2056,ecotroph,ipsl,ssp126,8454,5.177337192353749
2056,ecotroph,ipsl,ssp126,8488,13.6800360227886
2056,ecotroph,ipsl,ssp126,9999,2.747199391325315
2056,ecotroph,ipsl,ssp126,48957,7.8317290306091305
2056,ecotroph,ipsl,ssp126,48980,7.784255021810532
2057,ecotroph,ipsl,ssp126,8312,8.43669753932953
2057,ecotroph,ipsl,ssp126,8313,7.728841790285977
2057,ecotroph,ipsl,ssp126,8314,8.17362843546374
2057,ecotroph,ipsl,ssp126,8315,11.640055939555168
2057,ecotroph,ipsl,ssp126,8316,10.380706291267837
2057,ecotroph,ipsl,ssp126,8317,14.394486088906564
2057,ecotroph,ipsl,ssp126,8318,9.729380344962054
2057,ecotroph,ipsl,ssp126,8324,10.788685011572953
2057,ecotroph,ipsl,ssp126,8325,8.012541319275725
2057,ecotroph,ipsl,ssp126,8326,8.563663325897634
2057,ecotroph,ipsl,ssp126,8439,6.18256301983543
2057,ecotroph,ipsl,ssp126,8440,7.796635111085661
2057,ecotroph,ipsl,ssp126,8441,13.00262970838718
2057,ecotroph,ipsl,ssp126,8444,6.237601869246539
2057,ecotroph,ipsl,ssp126,8445,5.585245847702026
2057,ecotroph,ipsl,ssp126,8446,7.006858538555843
2057,ecotroph,ipsl,ssp126,8447,7.038321639552261
2057,ecotroph,ipsl,ssp126,8448,6.543521411602314
2057,ecotroph,ipsl,ssp126,8449,7.287898929030807
2057,ecotroph,ipsl,ssp126,8450,13.239188092549641
2057,ecotroph,ipsl,ssp126,8454,5.180115518115816
2057,ecotroph,ipsl,ssp126,8488,14.529721039219906
2057,ecotroph,ipsl,ssp126,9999,2.908938060204188
2057,ecotroph,ipsl,ssp126,48957,7.958565211296081
2057,ecotroph,ipsl,ssp126,48980,8.038983070850373
2058,ecotroph,ipsl,ssp126,8312,9.245922745227814
2058,ecotroph,ipsl,ssp126,8313,7.806842240420255
2058,ecotroph,ipsl,ssp126,8314,7.563805132898791
2058,ecotroph,ipsl,ssp126,8315,12.388965100049973
2058,ecotroph,ipsl,ssp126,8316,10.475638071695963
2058,ecotroph,ipsl,ssp126,8317,14.136262063057192
2058,ecotroph,ipsl,ssp126,8318,9.461305251096022
2058,ecotroph,ipsl,ssp126,8324,10.391649049665869
2058,ecotroph,ipsl,ssp126,8325,8.220210706365519
2058,ecotroph,ipsl,ssp126,8326,8.02630739995878
2058,ecotroph,ipsl,ssp126,8439,6.111366168312404
2058,ecotroph,ipsl,ssp126,8440,7.663287763281183
2058,ecotroph,ipsl,ssp126,8441,12.32980733003445
2058,ecotroph,ipsl,ssp126,8444,6.2406165459576775
2058,ecotroph,ipsl,ssp126,8445,5.569115400314331
2058,ecotroph,ipsl,ssp126,8446,7.040316897053873
2058,ecotroph,ipsl,ssp126,8447,7.278801397843794
2058,ecotroph,ipsl,ssp126,8448,6.846001639732948
2058,ecotroph,ipsl,ssp126,8449,7.118549311602557
2058,ecotroph,ipsl,ssp126,8450,12.340649744669596
2058,ecotroph,ipsl,ssp126,8454,5.156800429026286
2058,ecotroph,ipsl,ssp126,8488,14.114359996193334
2058,ecotroph,ipsl,ssp126,9999,2.7593659162521362
2058,ecotroph,ipsl,ssp126,48957,8.341344404220582
2058,ecotroph,ipsl,ssp126,48980,8.627704405784607
2059,ecotroph,ipsl,ssp126,8312,9.11061742734909
2059,ecotroph,ipsl,ssp126,8313,7.141670044985684
2059,ecotroph,ipsl,ssp126,8314,7.321566953330205
2059,ecotroph,ipsl,ssp126,8315,10.881703302264214
2059,ecotroph,ipsl,ssp126,8316,9.681376690449921
2059,ecotroph,ipsl,ssp126,8317,14.477289815102854
2059,ecotroph,ipsl,ssp126,8318,9.29294156518212
2059,ecotroph,ipsl,ssp126,8324,9.875657349388774
2059,ecotroph,ipsl,ssp126,8325,7.701656901630862
2059,ecotroph,ipsl,ssp126,8326,8.024292730305293
2059,ecotroph,ipsl,ssp126,8439,5.79837937977003
2059,ecotroph,ipsl,ssp126,8440,7.388248880616911
2059,ecotroph,ipsl,ssp126,8441,13.075833377723923
2059,ecotroph,ipsl,ssp126,8444,6.175411434734569
2059,ecotroph,ipsl,ssp126,8445,5.479468631744385
2059,ecotroph,ipsl,ssp126,8446,6.798953561372654
2059,ecotroph,ipsl,ssp126,8447,6.947942545919707
2059,ecotroph,ipsl,ssp126,8448,6.790147715348464
2059,ecotroph,ipsl,ssp126,8449,7.111596849229601
2059,ecotroph,ipsl,ssp126,8450,13.086172561645508
2059,ecotroph,ipsl,ssp126,8454,5.016110851651146
2059,ecotroph,ipsl,ssp126,8488,14.91545961279618
2059,ecotroph,ipsl,ssp126,9999,2.7076981465021768
2059,ecotroph,ipsl,ssp126,48957,7.4821703910827635
2059,ecotroph,ipsl,ssp126,48980,7.82046040892601
2060,ecotroph,ipsl,ssp126,8312,9.230674986839295
2060,ecotroph,ipsl,ssp126,8313,7.331566888635809
2060,ecotroph,ipsl,ssp126,8314,8.675497012302793
2060,ecotroph,ipsl,ssp126,8315,13.072358578443527
2060,ecotroph,ipsl,ssp126,8316,11.575692349585934
2060,ecotroph,ipsl,ssp126,8317,15.793736427061019
2060,ecotroph,ipsl,ssp126,8318,9.808974783688306
2060,ecotroph,ipsl,ssp126,8324,11.776027481439638
2060,ecotroph,ipsl,ssp126,8325,7.645782828844827
2060,ecotroph,ipsl,ssp126,8326,9.514557753523736
2060,ecotroph,ipsl,ssp126,8439,5.631299428317858
2060,ecotroph,ipsl,ssp126,8440,7.936660599970556
2060,ecotroph,ipsl,ssp126,8441,14.406979138265827
2060,ecotroph,ipsl,ssp126,8444,6.122956219841452
2060,ecotroph,ipsl,ssp126,8445,5.421227312088012
2060,ecotroph,ipsl,ssp126,8446,7.074164718709966
2060,ecotroph,ipsl,ssp126,8447,6.831655328924006
2060,ecotroph,ipsl,ssp126,8448,6.762116894355187
2060,ecotroph,ipsl,ssp126,8449,7.543450779385037
2060,ecotroph,ipsl,ssp126,8450,14.660827725728353
2060,ecotroph,ipsl,ssp126,8454,4.937918186187744
2060,ecotroph,ipsl,ssp126,8488,16.1754875383879
2060,ecotroph,ipsl,ssp126,9999,2.947056623796622
2060,ecotroph,ipsl,ssp126,48957,7.92956018447876
2060,ecotroph,ipsl,ssp126,48980,7.781108015775681
2061,ecotroph,ipsl,ssp126,8312,9.246012732505799
2061,ecotroph,ipsl,ssp126,8313,7.031989661130038
2061,ecotroph,ipsl,ssp126,8314,8.086459643265297
2061,ecotroph,ipsl,ssp126,8315,14.77694021165371
2061,ecotroph,ipsl,ssp126,8316,11.871765480525251
2061,ecotroph,ipsl,ssp126,8317,15.544947439624417
2061,ecotroph,ipsl,ssp126,8318,9.850142048004477
2061,ecotroph,ipsl,ssp126,8324,11.884014976606137
2061,ecotroph,ipsl,ssp126,8325,7.580791121412968
2061,ecotroph,ipsl,ssp126,8326,9.139295558406882
2061,ecotroph,ipsl,ssp126,8439,5.933699234672215
2061,ecotroph,ipsl,ssp126,8440,8.028273751185491
2061,ecotroph,ipsl,ssp126,8441,13.906935246404773
2061,ecotroph,ipsl,ssp126,8444,6.427296287873212
2061,ecotroph,ipsl,ssp126,8445,5.684969902038574
2061,ecotroph,ipsl,ssp126,8446,7.424365523040936
2061,ecotroph,ipsl,ssp126,8447,7.048730431181012
2061,ecotroph,ipsl,ssp126,8448,6.885038324502799
2061,ecotroph,ipsl,ssp126,8449,7.635026278319182
2061,ecotroph,ipsl,ssp126,8450,14.057335484822591
2061,ecotroph,ipsl,ssp126,8454,5.141799654279437
2061,ecotroph,ipsl,ssp126,8488,15.540059752213327
2061,ecotroph,ipsl,ssp126,9999,2.5201361005504928
2061,ecotroph,ipsl,ssp126,48957,7.440002965927124
2061,ecotroph,ipsl,ssp126,48980,7.492117041349411
2062,ecotroph,ipsl,ssp126,8312,9.131385511398316
2062,ecotroph,ipsl,ssp126,8313,7.1839072054082695
2062,ecotroph,ipsl,ssp126,8314,6.737315848778034
2062,ecotroph,ipsl,ssp126,8315,13.071092635393143
2062,ecotroph,ipsl,ssp126,8316,10.648935399193695
2062,ecotroph,ipsl,ssp126,8317,13.57445950661936
2062,ecotroph,ipsl,ssp126,8318,9.557566326569745
2062,ecotroph,ipsl,ssp126,8324,10.141170846252907
2062,ecotroph,ipsl,ssp126,8325,8.01642733606799
2062,ecotroph,ipsl,ssp126,8326,8.012447298389592
2062,ecotroph,ipsl,ssp126,8439,6.344627287076867
2062,ecotroph,ipsl,ssp126,8440,7.619512802165943
2062,ecotroph,ipsl,ssp126,8441,12.75321401950128
2062,ecotroph,ipsl,ssp126,8444,6.4403939527623795
2062,ecotroph,ipsl,ssp126,8445,5.699127626419068
2062,ecotroph,ipsl,ssp126,8446,7.257009149879537
2062,ecotroph,ipsl,ssp126,8447,7.074949076681426
2062,ecotroph,ipsl,ssp126,8448,6.6151797514695385
2062,ecotroph,ipsl,ssp126,8449,7.4798886511060925
2062,ecotroph,ipsl,ssp126,8450,12.515209795633952
2062,ecotroph,ipsl,ssp126,8454,5.181294486636207
2062,ecotroph,ipsl,ssp126,8488,13.753305957191868
2062,ecotroph,ipsl,ssp126,9999,2.4437758872906366
2062,ecotroph,ipsl,ssp126,48957,7.608423280715942
2062,ecotroph,ipsl,ssp126,48980,7.511476063728333
2063,ecotroph,ipsl,ssp126,8312,9.526885416984559
2063,ecotroph,ipsl,ssp126,8313,8.320262796228581
2063,ecotroph,ipsl,ssp126,8314,7.643981709973565
2063,ecotroph,ipsl,ssp126,8315,11.265880949795246
2063,ecotroph,ipsl,ssp126,8316,9.971443984819496
2063,ecotroph,ipsl,ssp126,8317,13.863553416344427
2063,ecotroph,ipsl,ssp126,8318,9.188872383240072
2063,ecotroph,ipsl,ssp126,8324,10.214096268502677
2063,ecotroph,ipsl,ssp126,8325,9.193484182501662
2063,ecotroph,ipsl,ssp126,8326,8.360477414849687
2063,ecotroph,ipsl,ssp126,8439,6.537341926408851
2063,ecotroph,ipsl,ssp126,8440,7.53197513622242
2063,ecotroph,ipsl,ssp126,8441,12.184655857657244
2063,ecotroph,ipsl,ssp126,8444,6.273297674515668
2063,ecotroph,ipsl,ssp126,8445,5.5891400337219235
2063,ecotroph,ipsl,ssp126,8446,6.97126236782279
2063,ecotroph,ipsl,ssp126,8447,7.283238569895427
2063,ecotroph,ipsl,ssp126,8448,7.302043819427491
2063,ecotroph,ipsl,ssp126,8449,7.35293361875746
2063,ecotroph,ipsl,ssp126,8450,12.700105336507162
2063,ecotroph,ipsl,ssp126,8454,5.1729701814197355
2063,ecotroph,ipsl,ssp126,8488,13.967678019874974
2063,ecotroph,ipsl,ssp126,9999,2.938002422451973
2063,ecotroph,ipsl,ssp126,48957,8.169969320297241
2063,ecotroph,ipsl,ssp126,48980,8.021895396709443
2064,ecotroph,ipsl,ssp126,8312,9.027578652143479
2064,ecotroph,ipsl,ssp126,8313,8.111962275071578
2064,ecotroph,ipsl,ssp126,8314,8.487111522411478
2064,ecotroph,ipsl,ssp126,8315,11.815986096858978
2064,ecotroph,ipsl,ssp126,8316,10.18716131431469
2064,ecotroph,ipsl,ssp126,8317,14.037865977133475
2064,ecotroph,ipsl,ssp126,8318,9.371718735618387
2064,ecotroph,ipsl,ssp126,8324,10.851163481212243
2064,ecotroph,ipsl,ssp126,8325,7.755151874032514
2064,ecotroph,ipsl,ssp126,8326,8.462294323803627
2064,ecotroph,ipsl,ssp126,8439,6.4938414615133535
2064,ecotroph,ipsl,ssp126,8440,7.526397024930178
2064,ecotroph,ipsl,ssp126,8441,12.382964177045993
2064,ecotroph,ipsl,ssp126,8444,6.2264764028437
2064,ecotroph,ipsl,ssp126,8445,5.651321601867676
2064,ecotroph,ipsl,ssp126,8446,6.873979960718462
2064,ecotroph,ipsl,ssp126,8447,6.794895172119141
2064,ecotroph,ipsl,ssp126,8448,6.094113166515644
2064,ecotroph,ipsl,ssp126,8449,7.155367445062708
2064,ecotroph,ipsl,ssp126,8450,12.481600201924643
2064,ecotroph,ipsl,ssp126,8454,5.259187539418538
2064,ecotroph,ipsl,ssp126,8488,13.862874021028217
2064,ecotroph,ipsl,ssp126,9999,2.661633568505446
2064,ecotroph,ipsl,ssp126,48957,7.831849765777588
2064,ecotroph,ipsl,ssp126,48980,8.176054400205611
2065,ecotroph,ipsl,ssp126,8312,8.8467787733078
2065,ecotroph,ipsl,ssp126,8313,7.195157579942183
2065,ecotroph,ipsl,ssp126,8314,7.514672752906536
2065,ecotroph,ipsl,ssp126,8315,12.240528389811516
2065,ecotroph,ipsl,ssp126,8316,10.370744527250096
2065,ecotroph,ipsl,ssp126,8317,13.937155815862841
2065,ecotroph,ipsl,ssp126,8318,9.522917719448314
2065,ecotroph,ipsl,ssp126,8324,10.84007567428961
2065,ecotroph,ipsl,ssp126,8325,8.3673029459756
2065,ecotroph,ipsl,ssp126,8326,8.21689434574075
2065,ecotroph,ipsl,ssp126,8439,6.085646271705627
2065,ecotroph,ipsl,ssp126,8440,7.507410458156041
2065,ecotroph,ipsl,ssp126,8441,12.13322638323207
2065,ecotroph,ipsl,ssp126,8444,6.324622939614689
2065,ecotroph,ipsl,ssp126,8445,5.6308308124542235
2065,ecotroph,ipsl,ssp126,8446,6.961285121979252
2065,ecotroph,ipsl,ssp126,8447,7.096861738147157
2065,ecotroph,ipsl,ssp126,8448,6.538424976055438
2065,ecotroph,ipsl,ssp126,8449,7.1520871762876155
2065,ecotroph,ipsl,ssp126,8450,12.483874104817708
2065,ecotroph,ipsl,ssp126,8454,5.172097274235317
2065,ecotroph,ipsl,ssp126,8488,13.76867867519981
2065,ecotroph,ipsl,ssp126,9999,2.500254978736242
2065,ecotroph,ipsl,ssp126,48957,8.022825670242309
2065,ecotroph,ipsl,ssp126,48980,7.8085776507854465
2066,ecotroph,ipsl,ssp126,8312,8.070307422161102
2066,ecotroph,ipsl,ssp126,8313,7.589730098030784
2066,ecotroph,ipsl,ssp126,8314,8.390788144078748
2066,ecotroph,ipsl,ssp126,8315,11.534942492842674
2066,ecotroph,ipsl,ssp126,8316,10.310808235320492
2066,ecotroph,ipsl,ssp126,8317,15.20581131596719
2066,ecotroph,ipsl,ssp126,8318,9.225551689372343
2066,ecotroph,ipsl,ssp126,8324,11.152485421808754
2066,ecotroph,ipsl,ssp126,8325,7.907346599060913
2066,ecotroph,ipsl,ssp126,8326,8.738665953074417
2066,ecotroph,ipsl,ssp126,8439,5.758247795312301
2066,ecotroph,ipsl,ssp126,8440,7.534968665405944
2066,ecotroph,ipsl,ssp126,8441,13.749772914155514
2066,ecotroph,ipsl,ssp126,8444,6.210766581928029
2066,ecotroph,ipsl,ssp126,8445,5.593946552276611
2066,ecotroph,ipsl,ssp126,8446,6.94150237883291
2066,ecotroph,ipsl,ssp126,8447,7.069158163937655
2066,ecotroph,ipsl,ssp126,8448,6.73853475864117
2066,ecotroph,ipsl,ssp126,8449,7.228430288809317
2066,ecotroph,ipsl,ssp126,8450,13.856526336669923
2066,ecotroph,ipsl,ssp126,8454,5.184519745054699
2066,ecotroph,ipsl,ssp126,8488,15.206219883968956
2066,ecotroph,ipsl,ssp126,9999,2.304783379038175
2066,ecotroph,ipsl,ssp126,48957,7.860305190086365
2066,ecotroph,ipsl,ssp126,48980,8.252767395973205
2067,ecotroph,ipsl,ssp126,8312,7.8348612377643585
2067,ecotroph,ipsl,ssp126,8313,7.000924283807928
2067,ecotroph,ipsl,ssp126,8314,8.17674832837335
2067,ecotroph,ipsl,ssp126,8315,13.353260844945908
2067,ecotroph,ipsl,ssp126,8316,11.312203117038893
2067,ecotroph,ipsl,ssp126,8317,15.409561187990251
2067,ecotroph,ipsl,ssp126,8318,9.610650103359937
2067,ecotroph,ipsl,ssp126,8324,11.55296856019555
2067,ecotroph,ipsl,ssp126,8325,7.5944140044779616
2067,ecotroph,ipsl,ssp126,8326,8.910681953168895
2067,ecotroph,ipsl,ssp126,8439,5.782546820847885
2067,ecotroph,ipsl,ssp126,8440,7.747659244118156
2067,ecotroph,ipsl,ssp126,8441,13.876503087803275
2067,ecotroph,ipsl,ssp126,8444,6.158644087174359
2067,ecotroph,ipsl,ssp126,8445,5.449309635162353
2067,ecotroph,ipsl,ssp126,8446,7.026689139745569
2067,ecotroph,ipsl,ssp126,8447,7.128216353329745
2067,ecotroph,ipsl,ssp126,8448,6.887917782710149
2067,ecotroph,ipsl,ssp126,8449,7.386856255707917
2067,ecotroph,ipsl,ssp126,8450,14.137592112223308
2067,ecotroph,ipsl,ssp126,8454,5.036133902413504
2067,ecotroph,ipsl,ssp126,8488,15.852074502643786
2067,ecotroph,ipsl,ssp126,9999,2.080960188060999
2067,ecotroph,ipsl,ssp126,48957,7.49266037940979
2067,ecotroph,ipsl,ssp126,48980,7.393789535760879
2068,ecotroph,ipsl,ssp126,8312,7.952984236240387
2068,ecotroph,ipsl,ssp126,8313,7.053592543168501
2068,ecotroph,ipsl,ssp126,8314,7.417560699068267
2068,ecotroph,ipsl,ssp126,8315,12.889621958136559
2068,ecotroph,ipsl,ssp126,8316,10.804822425911391
2068,ecotroph,ipsl,ssp126,8317,13.900043364494078
2068,ecotroph,ipsl,ssp126,8318,9.416011522160494
2068,ecotroph,ipsl,ssp126,8324,10.418668304856231
2068,ecotroph,ipsl,ssp126,8325,7.582975064372194
2068,ecotroph,ipsl,ssp126,8326,8.052664874351189
2068,ecotroph,ipsl,ssp126,8439,6.392181562340778
2068,ecotroph,ipsl,ssp126,8440,7.858268455882649
2068,ecotroph,ipsl,ssp126,8441,13.290586859880094
2068,ecotroph,ipsl,ssp126,8444,6.361419313094196
2068,ecotroph,ipsl,ssp126,8445,5.617087316513062
2068,ecotroph,ipsl,ssp126,8446,7.373384990999775
2068,ecotroph,ipsl,ssp126,8447,7.563930395877723
2068,ecotroph,ipsl,ssp126,8448,7.411400508880615
2068,ecotroph,ipsl,ssp126,8449,7.276086736608435
2068,ecotroph,ipsl,ssp126,8450,13.062290369669597
2068,ecotroph,ipsl,ssp126,8454,5.079944338117327
2068,ecotroph,ipsl,ssp126,8488,14.080602786415502
2068,ecotroph,ipsl,ssp126,9999,3.0233267868558564
2068,ecotroph,ipsl,ssp126,48957,7.913833141326904
2068,ecotroph,ipsl,ssp126,48980,7.735037362575531
2069,ecotroph,ipsl,ssp126,8312,8.21198167514801
2069,ecotroph,ipsl,ssp126,8313,7.119824088703503
2069,ecotroph,ipsl,ssp126,8314,7.61505471920145
2069,ecotroph,ipsl,ssp126,8315,13.377893105149269
2069,ecotroph,ipsl,ssp126,8316,11.005448142687479
2069,ecotroph,ipsl,ssp126,8317,13.595568964558263
2069,ecotroph,ipsl,ssp126,8318,9.548911512854264
2069,ecotroph,ipsl,ssp126,8324,10.516912824351612
2069,ecotroph,ipsl,ssp126,8325,8.164201166095404
2069,ecotroph,ipsl,ssp126,8326,8.30583509680343
2069,ecotroph,ipsl,ssp126,8439,5.968099920646004
2069,ecotroph,ipsl,ssp126,8440,7.692095893817943
2069,ecotroph,ipsl,ssp126,8441,12.595384440736142
2069,ecotroph,ipsl,ssp126,8444,6.278306876911836
2069,ecotroph,ipsl,ssp126,8445,5.628755760192871
2069,ecotroph,ipsl,ssp126,8446,7.185892207648164
2069,ecotroph,ipsl,ssp126,8447,7.335043011289654
2069,ecotroph,ipsl,ssp126,8448,7.320981972034161
2069,ecotroph,ipsl,ssp126,8449,7.237174334349455
2069,ecotroph,ipsl,ssp126,8450,12.749522298177084
2069,ecotroph,ipsl,ssp126,8454,5.148376328604562
2069,ecotroph,ipsl,ssp126,8488,13.540453007346706
2069,ecotroph,ipsl,ssp126,9999,2.8521529572705426
2069,ecotroph,ipsl,ssp126,48957,7.512096810340881
2069,ecotroph,ipsl,ssp126,48980,7.588955187797547
2070,ecotroph,ipsl,ssp126,8312,9.842484184265137
2070,ecotroph,ipsl,ssp126,8313,7.887360416759145
2070,ecotroph,ipsl,ssp126,8314,7.678159417777226
2070,ecotroph,ipsl,ssp126,8315,11.831871680915356
2070,ecotroph,ipsl,ssp126,8316,9.78322726574497
2070,ecotroph,ipsl,ssp126,8317,11.76873093266641
2070,ecotroph,ipsl,ssp126,8318,9.41469457952734
2070,ecotroph,ipsl,ssp126,8324,9.517999858390993
2070,ecotroph,ipsl,ssp126,8325,8.469606477124938
2070,ecotroph,ipsl,ssp126,8326,7.599940450224158
2070,ecotroph,ipsl,ssp126,8439,5.752080285030862
2070,ecotroph,ipsl,ssp126,8440,7.396534968994476
2070,ecotroph,ipsl,ssp126,8441,11.138700790747912
2070,ecotroph,ipsl,ssp126,8444,6.173079140046063
2070,ecotroph,ipsl,ssp126,8445,5.528854846954346
2070,ecotroph,ipsl,ssp126,8446,6.988024075826009
2070,ecotroph,ipsl,ssp126,8447,7.4033036954475175
2070,ecotroph,ipsl,ssp126,8448,7.139765556042011
2070,ecotroph,ipsl,ssp126,8449,6.938581749244973
2070,ecotroph,ipsl,ssp126,8450,10.947570203145345
2070,ecotroph,ipsl,ssp126,8454,5.079774924686977
2070,ecotroph,ipsl,ssp126,8488,11.788536071777344
2070,ecotroph,ipsl,ssp126,9999,3.0846654598911605
2070,ecotroph,ipsl,ssp126,48957,7.8683846950531
2070,ecotroph,ipsl,ssp126,48980,7.642965799570083
2071,ecotroph,ipsl,ssp126,8312,9.031506712913513
2071,ecotroph,ipsl,ssp126,8313,7.898107962174849
2071,ecotroph,ipsl,ssp126,8314,8.194016808476942
2071,ecotroph,ipsl,ssp126,8315,11.249773383140564
2071,ecotroph,ipsl,ssp126,8316,9.866998643114947
2071,ecotroph,ipsl,ssp126,8317,12.969251694217805
2071,ecotroph,ipsl,ssp126,8318,9.613738029398382
2071,ecotroph,ipsl,ssp126,8324,10.102131202744275
2071,ecotroph,ipsl,ssp126,8325,8.455070812126685
2071,ecotroph,ipsl,ssp126,8326,8.029901184447825
2071,ecotroph,ipsl,ssp126,8439,5.650288701057434
2071,ecotroph,ipsl,ssp126,8440,7.495351094465989
2071,ecotroph,ipsl,ssp126,8441,12.71206967702169
2071,ecotroph,ipsl,ssp126,8444,6.290018923142377
2071,ecotroph,ipsl,ssp126,8445,5.661761331558227
2071,ecotroph,ipsl,ssp126,8446,7.1349253551934355
2071,ecotroph,ipsl,ssp126,8447,7.587787613724217
2071,ecotroph,ipsl,ssp126,8448,7.207789875910833
2071,ecotroph,ipsl,ssp126,8449,7.142811457316081
2071,ecotroph,ipsl,ssp126,8450,12.537254600524902
2071,ecotroph,ipsl,ssp126,8454,5.15859740121024
2071,ecotroph,ipsl,ssp126,8488,13.329394169857627
2071,ecotroph,ipsl,ssp126,9999,3.0779924243688583
2071,ecotroph,ipsl,ssp126,48957,8.336368727684022
2071,ecotroph,ipsl,ssp126,48980,8.238561660051346
2072,ecotroph,ipsl,ssp126,8312,8.450324784517289
2072,ecotroph,ipsl,ssp126,8313,7.391023930636319
2072,ecotroph,ipsl,ssp126,8314,8.610821039923307
2072,ecotroph,ipsl,ssp126,8315,13.642347574234009
2072,ecotroph,ipsl,ssp126,8316,11.821319436681444
2072,ecotroph,ipsl,ssp126,8317,15.396491296829716
2072,ecotroph,ipsl,ssp126,8318,10.151704589313365
2072,ecotroph,ipsl,ssp126,8324,11.99967290221191
2072,ecotroph,ipsl,ssp126,8325,7.632803524876463
2072,ecotroph,ipsl,ssp126,8326,9.146445803446312
2072,ecotroph,ipsl,ssp126,8439,5.4060632664224375
2072,ecotroph,ipsl,ssp126,8440,7.472242170899779
2072,ecotroph,ipsl,ssp126,8441,14.332719560154898
2072,ecotroph,ipsl,ssp126,8444,6.036687598508947
2072,ecotroph,ipsl,ssp126,8445,5.400517797470092
2072,ecotroph,ipsl,ssp126,8446,7.0611364995279615
2072,ecotroph,ipsl,ssp126,8447,7.130926782434637
2072,ecotroph,ipsl,ssp126,8448,6.4695845017066365
2072,ecotroph,ipsl,ssp126,8449,7.596414089202881
2072,ecotroph,ipsl,ssp126,8450,14.659503135681152
2072,ecotroph,ipsl,ssp126,8454,4.9931937626429965
2072,ecotroph,ipsl,ssp126,8488,15.897057894656532
2072,ecotroph,ipsl,ssp126,9999,2.2460567529002824
2072,ecotroph,ipsl,ssp126,48957,8.298369812965394
2072,ecotroph,ipsl,ssp126,48980,8.04090991616249
2073,ecotroph,ipsl,ssp126,8312,8.281808580875397
2073,ecotroph,ipsl,ssp126,8313,6.877179345217618
2073,ecotroph,ipsl,ssp126,8314,7.9795045918431775
2073,ecotroph,ipsl,ssp126,8315,13.6832594871521
2073,ecotroph,ipsl,ssp126,8316,11.028112960898358
2073,ecotroph,ipsl,ssp126,8317,14.75468610948132
2073,ecotroph,ipsl,ssp126,8318,9.574888180921421
2073,ecotroph,ipsl,ssp126,8324,11.530668378893923
2073,ecotroph,ipsl,ssp126,8325,7.3980973337231015
2073,ecotroph,ipsl,ssp126,8326,8.664008388780568
2073,ecotroph,ipsl,ssp126,8439,5.163575535235197
2073,ecotroph,ipsl,ssp126,8440,7.410575177119329
2073,ecotroph,ipsl,ssp126,8441,13.353680644920486
2073,ecotroph,ipsl,ssp126,8444,6.011776896084056
2073,ecotroph,ipsl,ssp126,8445,5.303563499450684
2073,ecotroph,ipsl,ssp126,8446,6.8555877234346125
2073,ecotroph,ipsl,ssp126,8447,7.059950033823649
2073,ecotroph,ipsl,ssp126,8448,6.4969536854670595
2073,ecotroph,ipsl,ssp126,8449,7.143390108037878
2073,ecotroph,ipsl,ssp126,8450,13.430185407002767
2073,ecotroph,ipsl,ssp126,8454,4.889676298413958
2073,ecotroph,ipsl,ssp126,8488,14.999736755772641
2073,ecotroph,ipsl,ssp126,9999,2.351984697083632
2073,ecotroph,ipsl,ssp126,48957,8.185284113883972
2073,ecotroph,ipsl,ssp126,48980,8.005842798948288
2074,ecotroph,ipsl,ssp126,8312,8.086436685562134
2074,ecotroph,ipsl,ssp126,8313,7.250902756777677
2074,ecotroph,ipsl,ssp126,8314,8.4291728085485
2074,ecotroph,ipsl,ssp126,8315,12.77983571588993
2074,ecotroph,ipsl,ssp126,8316,11.150656620661417
2074,ecotroph,ipsl,ssp126,8317,15.542886364844538
2074,ecotroph,ipsl,ssp126,8318,9.537897308879995
2074,ecotroph,ipsl,ssp126,8324,11.699976078184639
2074,ecotroph,ipsl,ssp126,8325,7.741167021722629
2074,ecotroph,ipsl,ssp126,8326,8.791321689135408
2074,ecotroph,ipsl,ssp126,8439,5.678168032480323
2074,ecotroph,ipsl,ssp126,8440,7.901046281332498
2074,ecotroph,ipsl,ssp126,8441,13.315965666742382
2074,ecotroph,ipsl,ssp126,8444,6.239072687485638
2074,ecotroph,ipsl,ssp126,8445,5.523615550994873
2074,ecotroph,ipsl,ssp126,8446,7.078371453028853
2074,ecotroph,ipsl,ssp126,8447,7.171178153066924
2074,ecotroph,ipsl,ssp126,8448,7.01642693739671
2074,ecotroph,ipsl,ssp126,8449,7.210502094692654
2074,ecotroph,ipsl,ssp126,8450,13.843469429016114
2074,ecotroph,ipsl,ssp126,8454,5.077206815992083
2074,ecotroph,ipsl,ssp126,8488,15.605454936780427
2074,ecotroph,ipsl,ssp126,9999,2.717571752766768
2074,ecotroph,ipsl,ssp126,48957,7.69636595249176
2074,ecotroph,ipsl,ssp126,48980,8.16578831076622
2075,ecotroph,ipsl,ssp126,8312,8.78479099369049
2075,ecotroph,ipsl,ssp126,8313,7.785607771439985
2075,ecotroph,ipsl,ssp126,8314,8.431660313441835
