year,mask,name,min_historical,min_ssp126,min_ssp245,min_ssp585,mean_historical,mean_ssp126,mean_ssp245,mean_ssp585,median_historical,median_ssp126,median_ssp245,median_ssp585,sd_historical,sd_ssp126,sd_ssp245,sd_ssp585,max_historical,max_ssp126,max_ssp245,max_ssp585
2059,8445,Samoa,NA,0.2724465221166611,0.24012516885995866,0.20780381560325625,NA,2.6495975068211557,2.5941069154441356,2.5386163240671156,NA,1.7193570911884306,1.7204318583011626,1.7215066254138947,NA,2.1616127399725387,2.11186770261145,2.062619532820787,NA,5.807780742645264,5.691793131828308,5.575805521011352
2060,8445,Samoa,NA,0.2144320383667946,0.22435294538736344,0.23427385240793228,NA,3.1139484877884387,2.7740601015090944,2.4341717152297497,NA,1.9536312580108643,1.7225644886493683,1.4914977192878722,NA,2.8495792138283442,2.439403347235965,2.0846652447812124,NA,8.91820731163025,7.2966943264007575,5.675181341171265
2061,8445,Samoa,NA,0.2879107713699341,0.265456011146307,0.2430012509226799,NA,2.8962100553512573,2.665270848199725,2.434331641048193,NA,1.928609973192215,1.6967505902051925,1.4648912072181701,NA,2.36454332662494,2.222104521479877,2.099060327720935,NA,6.79057388305664,6.23354742527008,5.676520967483521
2062,8445,Samoa,NA,0.31384503543376924,0.3109420076012611,0.30803897976875305,NA,2.7391153827309607,2.637308321893215,2.5355012610554697,NA,1.8530406177043914,1.6526251196861266,1.5739023208618166,NA,2.149878816654318,2.1363487531078267,2.1449972422506276,NA,5.699127626419068,5.72621853351593,5.753309440612793
2063,8445,Samoa,NA,0.2937044739723206,0.31911244541406636,0.3445204168558121,NA,2.696415176987648,2.6072741179168224,2.5181330588459967,NA,1.756129425764084,1.6246681958436966,1.5454080760478974,NA,2.1930475623096326,2.138800284416431,2.090734421179584,NA,5.764223241806031,5.588653206825256,5.588166379928589
2064,8445,Samoa,NA,0.2736020445823669,0.267138946801424,0.26067584902048113,NA,2.6506140345335005,2.588936410471797,2.5272587864100933,NA,1.7515626132488251,1.7004567801952364,1.6493509471416474,NA,2.123400558928492,2.07997734054658,2.040142781954355,NA,5.651321601867676,5.500725722312927,5.473205852508545
2065,8445,Samoa,NA,0.272263178229332,0.24369148388504985,0.2151197895407677,NA,2.8145387724041937,2.6070335612446067,2.39952835008502,NA,1.7856338441371917,1.6412441223859786,1.4968544006347657,NA,2.3359554841267554,2.168837309702497,2.005812892933967,NA,6.380752897262573,5.827820491790771,5.2748880863189695
2066,8445,Samoa,NA,0.28731453120708467,0.24980961605906485,0.21230470091104503,NA,2.853468622863293,2.63724546559155,2.4210223083198072,NA,1.8797540962696075,1.6850897163152694,1.4904253363609317,NA,2.3606319149675223,2.2085698687604496,2.071311580640695,NA,6.726087999343872,6.143245029449464,5.560402059555054
2067,8445,Samoa,NA,0.2518626168370247,0.2341965384781361,0.21653046011924745,NA,2.7321648897230624,2.53512800373137,2.3380911177396775,NA,1.805829918384552,1.6214945852756502,1.437159252166748,NA,2.232985575526062,2.113773737430106,2.004368581127502,NA,5.879169559478759,5.617547059059143,5.3559245586395265
2068,8445,Samoa,NA,0.28058619499206544,0.24425512775778774,0.20792406052351,NA,2.588791420459747,2.5070332504063844,2.4252750803530216,NA,1.5904811978340148,1.55989610850811,1.5293110191822052,NA,2.1876748064078226,2.124026877709346,2.0622230869190687,NA,5.764558792114258,5.6876311779022215,5.610703563690185
2069,8445,Samoa,NA,0.3070306658744812,0.2566028982400894,0.2061751306056976,NA,2.595817773938179,2.4226219661533834,2.2494261583685873,NA,1.5310952782630922,1.4737388640642166,1.4163824498653412,NA,2.21856152094742,2.0559223872042813,1.8960276151465878,NA,5.825670576095581,5.379979038238526,5.054949188232422
2070,8445,Samoa,NA,0.2863486647605896,0.2349432185292244,0.1835377722978592,NA,2.495718992948532,2.431394678503275,2.3670703640580175,NA,1.5898113608360291,1.5301599621772768,1.4705085635185242,NA,2.0220818045460787,2.0087910193842125,2.0168959404045412,NA,5.68449559211731,5.3797400951385494,5.356529235839844
2071,8445,Samoa,NA,0.27612653076648713,0.25103658735752105,0.225946643948555,NA,2.6277335676550866,2.4457893058657647,2.263845044076443,NA,1.6338725566864014,1.5363851249217988,1.438897693157196,NA,2.1458816686041815,2.0185184108436247,1.8938482303827924,NA,5.661761331558227,5.38469889163971,5.107636451721191
