mask,scenario,year,stat,bio_corr_nash,bio_corr_reefmod_low,bio_corr_reefmod_mean,bio_corr_reefmod_upper,biomass_units
8315,historical,1995,mean,211.3941287583278,287.7725288139961,119.20692982736526,70.14563771679413,g/m2
8315,historical,1995,max,615.4626954115148,837.8343206103472,347.06459812399703,204.22527112800418,g/m2
8315,historical,1996,lower,17.67028101543392,24.05469575968553,9.964420305375551,5.863422687011325,g/m2
8315,historical,1996,mean,247.75926210321134,337.2766775090579,139.71353483228566,82.21246040537184,g/m2
8315,historical,1996,max,903.4980678746168,1229.939191301193,509.4901708430093,299.802310117185,g/m2
8315,historical,1997,lower,17.629672344624048,23.999414849286683,9.94152073384985,5.84994775690082,g/m2
8315,historical,1997,mean,196.15623931186445,267.02906727344407,110.61415561631637,65.08934084157605,g/m2
8315,historical,1997,max,473.6732149736503,644.8151597448424,267.1083157802319,157.17612371191214,g/m2
8315,historical,1998,lower,17.578847524345584,23.93022661239496,9.91286018958587,5.8330828635794445,g/m2
8315,historical,1998,mean,190.9444641843251,259.9342358470874,107.67519172193661,63.35994896061364,g/m2
8315,historical,1998,max,429.53258213429365,584.7261610094347,242.2170411155878,142.529203960989,g/m2
8315,historical,1999,lower,17.55308398102053,23.895154493517264,9.898331910492724,5.824533902513236,g/m2
8315,historical,1999,mean,197.9121251952954,269.4193688582218,111.6043144562069,65.67198585529822,g/m2
8315,historical,1999,max,450.46376222136354,613.2199449195991,254.02030987474907,149.47467110331968,g/m2
8315,historical,2000,lower,17.534399335837673,23.86971893565269,9.887795481689118,5.818333889487509,g/m2
8315,historical,2000,mean,156.82586005754345,213.4883054570703,88.43542346612743,52.03857850185316,g/m2
8315,historical,2000,max,385.32501872025085,524.5460491440383,217.2880237361068,127.86007504147788,g/m2
8315,historical,2001,lower,17.52952192072291,23.86307927120271,9.885045066222334,5.816715446271305,g/m2
8315,historical,2001,mean,160.6514684903979,218.69613700585117,90.59271628537887,53.30800705577532,g/m2
8315,historical,2001,max,393.68355099140564,535.9245863956261,222.0014704896182,130.63363635077445,g/m2
8315,historical,2002,lower,17.528032596193498,23.86105184173449,9.88420522357528,5.816221252702653,g/m2
8315,historical,2002,mean,151.24005915554824,205.88430973372485,85.28554328702833,50.185075905868395,g/m2
8315,historical,2002,max,410.0388956539959,558.1892487153581,231.22438710961902,136.06073164511415,g/m2
8315,historical,2003,lower,17.511202851528786,23.83814137487382,9.874714788798105,5.81063674011921,g/m2
8315,historical,2003,mean,176.91330647960234,240.83350793854567,99.76290370462957,58.70407459511562,g/m2
8315,historical,2003,max,426.64685568220267,580.7977983653943,240.5897556621273,141.57165077137532,g/m2
8315,historical,2004,lower,17.528823324733008,23.86212826685924,9.884651122059195,5.816483635380879,g/m2
8315,historical,2004,mean,201.71997903531783,274.6030309368885,113.75159531100942,66.9355230098522,g/m2
8315,historical,2004,max,480.0625558139617,653.5130208532414,270.71131889894605,159.29626011525556,g/m2
8315,historical,2005,lower,17.61917332211772,23.985122445450934,9.935600246622892,5.846463929637333,g/m2
8315,historical,2005,mean,179.43132977322352,244.26131331362456,101.1828382497821,59.539615065204686,g/m2
8315,historical,2005,max,449.8021431490665,612.3192775516603,253.64721730691375,149.25513004026146,g/m2
8315,historical,2006,lower,17.708691336469055,24.106984038843347,9.986080208946085,5.876168151985884,g/m2
8315,historical,2006,mean,170.53024546996537,232.14419561418484,96.16344183532912,56.58602199007821,g/m2
8315,historical,2006,max,426.7611708253847,580.9534164898354,240.65421893426992,141.60958327530193,g/m2
8315,historical,2007,lower,17.77417485569674,24.1961272805903,10.023006917021064,5.897897152895919,g/m2
8315,historical,2007,mean,218.20800943886286,297.04831942365917,123.04933453797662,72.40664661268781,g/m2
8315,historical,2007,max,606.9357204301497,826.2264809416948,342.25616510736694,201.39581649094185,g/m2
8315,historical,2008,lower,17.82705483610158,24.268113223502336,10.052826383391386,5.915443997596558,g/m2
8315,historical,2008,mean,218.14473572368658,296.96218440595226,123.0136539570199,72.38565087771721,g/m2
8315,historical,2008,max,497.54875475690193,677.317124206118,280.57193377307755,165.09859995931785,g/m2
8315,historical,2009,lower,17.783822051235923,24.209260085520032,10.02844705184612,5.901098323558744,g/m2
8315,historical,2009,mean,176.12445386772083,239.75963652917366,99.31806307210566,58.4423143946313,g/m2
8315,historical,2009,max,420.0425772875896,571.8073410344712,236.86554744607483,139.38019293680608,g/m2
8315,historical,2010,lower,17.676735918840944,24.063482871643657,9.968060279777886,5.86556457864543,g/m2
8315,historical,2010,mean,160.85508092370674,218.97331625002144,90.7075350515953,53.37557054046342,g/m2
8315,historical,2010,max,373.0453160663515,507.82959109218547,210.36339597486096,123.7853754332635,g/m2
8315,historical,2011,lower,17.617075878000158,23.98226717789311,9.934417480217752,5.845767947416512,g/m2
8315,historical,2011,mean,182.6223408630758,248.6052623920311,102.98227628195771,60.59846901339047,g/m2
8315,historical,2011,max,439.1962042729609,597.8813276012487,247.66643903845653,145.73582536316567,g/m2
8315,historical,2012,lower,17.615214487172846,23.97973325157911,9.933367826251315,5.845150293334116,g/m2
8315,historical,2012,mean,190.00863842895257,258.6602887146166,107.14747169581011,63.04941954909223,g/m2
8315,historical,2012,max,473.65028600944083,644.7839463613279,267.09538594417836,157.1685153321236,g/m2
8315,historical,2013,lower,17.581218486503534,23.933454222262476,9.91419719511789,5.833869605640582,g/m2
8315,historical,2013,mean,147.45213458715443,200.72777753292024,83.14950071636595,48.92815176122075,g/m2
8315,historical,2013,max,388.10914900596435,528.3361081091259,218.85801825557954,128.783916188463,g/m2
8315,historical,2014,lower,17.521702843851422,23.852435098928318,9.88063582291265,5.814120889190988,g/m2
8315,historical,2014,mean,193.22493359986572,263.03865721606184,108.96116763426947,64.11666336127526,g/m2
8315,historical,2014,max,436.753032994263,594.5554188765065,246.2887141750147,144.9251225853627,g/m2
8316,SSP1-2.6,2015,lower,19.351803494763065,26.343765843970292,10.912644995313306,6.4213921412269315,g/m2
8316,SSP1-2.6,2015,mean,260.1364448244925,354.12583596117344,146.69313242462474,86.31950623593089,g/m2
8316,SSP1-2.6,2015,max,942.9097940428389,1283.5906913261538,531.7147752031506,312.88006531231696,g/m2
8316,SSP1-2.6,2016,lower,19.333020236019564,26.318196042671957,10.90205295749221,6.415159405858635,g/m2
8316,SSP1-2.6,2016,mean,240.47527122130688,327.36092209874516,135.60603101927757,79.79545767906328,g/m2
8316,SSP1-2.6,2016,max,869.5577065388662,1183.735904257134,490.35091519844184,288.54008488785325,g/m2
8316,SSP1-2.6,2017,lower,19.302931291618453,26.277235720497867,10.88508554829844,6.405175173062585,g/m2
8316,SSP1-2.6,2017,mean,192.55936417450533,262.1326122007048,108.585847429067,63.89581147640537,g/m2
8316,SSP1-2.6,2017,max,624.9145981616738,850.7012718946318,352.39460570032566,207.36163896348458,g/m2
8316,SSP1-2.6,2018,lower,19.28102824559416,26.247418927665624,10.872734236151034,6.3979072175127385,g/m2
8316,SSP1-2.6,2018,mean,207.76988265424646,282.83881342397166,117.16318692142939,68.94302600895416,g/m2
8316,SSP1-2.6,2018,max,744.8581929163836,1013.9814527603185,420.0318090945252,247.16179800069435,g/m2
8316,SSP1-2.6,2019,lower,19.270860249397497,26.233577152609374,10.867000417448404,6.394533232711427,g/m2
8316,SSP1-2.6,2019,mean,205.98851686846703,280.4138258430605,116.15865974998158,68.35192615303892,g/m2
8316,SSP1-2.6,2019,max,583.0823915223502,793.7547523239291,328.80507201427605,193.4807103442669,g/m2
8316,SSP1-2.6,2020,lower,19.26453194907695,26.224962386451793,10.863431835592943,6.392433351015301,g/m2
8316,SSP1-2.6,2020,mean,208.1450430970071,283.34952235405564,117.37474305516334,69.06751323411095,g/m2
8316,SSP1-2.6,2020,max,639.6474534705638,870.7572263991061,360.70258690718026,212.25035340934707,g/m2
8316,SSP1-2.6,2021,lower,19.260691564706935,26.219734440300837,10.861266210498266,6.391159019451342,g/m2
8316,SSP1-2.6,2021,mean,157.07961182738174,213.83373978358784,88.57851622654778,52.12277941992796,g/m2
8316,SSP1-2.6,2021,max,342.8315373213153,466.6993309210258,193.32559164304513,113.75971961040189,g/m2
8316,SSP1-2.6,2022,lower,19.261904351899386,26.22138541726663,10.86195011141167,6.391561451304718,g/m2
8316,SSP1-2.6,2022,mean,176.0748866628964,239.692160294321,99.29011170778939,58.42586680825475,g/m2
8316,SSP1-2.6,2022,max,412.30094539629056,561.2685952348983,232.49997601305543,136.81133395678842,g/m2
8316,SSP1-2.6,2023,lower,19.25693898925729,26.214626029139882,10.85915010159342,6.389913824991393,g/m2
8316,SSP1-2.6,2023,mean,193.74123164706452,263.7414979029666,109.25231245198009,64.28798342577004,g/m2
8316,SSP1-2.6,2023,max,558.038578874036,759.6624086089886,314.68265511219516,185.17057316404163,g/m2
8316,SSP1-2.6,2024,lower,19.24473974577181,26.19801910080155,10.85227084543497,6.385865823663363,g/m2
8316,SSP1-2.6,2024,mean,192.633866698876,262.2340330867394,108.62786003011124,63.92053319935098,g/m2
8316,SSP1-2.6,2024,max,670.9732171408714,913.4012405984782,378.36744890485704,222.64499247773577,g/m2
8316,SSP1-2.6,2025,lower,19.23647402361994,26.186766906712293,10.847609735089485,6.383123058975723,g/m2
8316,SSP1-2.6,2025,mean,188.11354245640868,256.08047931514346,106.07881111407073,62.42058129180745,g/m2
8316,SSP1-2.6,2025,max,642.1990749104593,874.2307692011118,362.14146773002165,213.09704254950734,g/m2
8316,SSP1-2.6,2026,lower,19.237337152785297,26.1879418913917,10.848096460896162,6.3834094659165945,g/m2
8316,SSP1-2.6,2026,mean,209.43909052571513,285.1111195334659,118.10446730026588,69.49690918117756,g/m2
8316,SSP1-2.6,2026,max,616.1823291559218,838.813963818341,347.47040565410583,204.46406284951723,g/m2
8316,SSP1-2.6,2027,lower,19.237649767072817,26.188367455737275,10.848272746726115,6.383513198828602,g/m2
8316,SSP1-2.6,2027,mean,193.19100554883028,262.9924706871287,108.94203532050696,64.10540522089858,g/m2
8316,SSP1-2.6,2027,max,450.84707458792195,613.741751129157,254.23646294697807,149.60186333214315,g/m2
8316,SSP1-2.6,2028,lower,19.231111745975053,26.179467194997798,10.844585901557855,6.3813437267529,g/m2
8316,SSP1-2.6,2028,mean,179.4526330868733,244.2903136859486,101.19485136779183,59.54668401518083,g/m2
8316,SSP1-2.6,2028,max,441.3338376943827,600.7913051818614,248.87186853056593,146.44514335809347,g/m2
8316,SSP1-2.6,2029,lower,19.220100915614093,26.164478063010424,10.838376801570597,6.377690069378414,g/m2
8316,SSP1-2.6,2029,mean,177.3606937651901,241.4425398510639,100.01518916341676,58.85252841754801,g/m2
8316,SSP1-2.6,2029,max,461.1386457935909,627.7517498397195,260.03996663808607,153.01685328276167,g/m2
8316,SSP1-2.6,2030,lower,19.204669072181698,26.143470570347848,10.829674655073163,6.3725694139228,g/m2
8316,SSP1-2.6,2030,mean,167.05092508833957,227.40776877652564,94.20142376502808,55.431500109911916,g/m2
8316,SSP1-2.6,2030,max,426.08742334143926,580.0362386175082,240.2742870529457,141.38601771461663,g/m2
8316,SSP1-2.6,2031,lower,19.187449313887083,26.120029174793892,10.819964288324911,6.366855485470768,g/m2
8316,SSP1-2.6,2031,mean,144.43289710860296,196.61766525404022,81.44692727049083,47.92629641360342,g/m2
8316,SSP1-2.6,2031,max,326.0959753767014,443.9170757552229,183.88826729505507,108.20645911045716,g/m2
8316,SSP1-2.6,2032,lower,19.17064332658659,26.097151049024337,10.810487250525533,6.361278856150087,g/m2
8316,SSP1-2.6,2032,mean,161.3208785352195,219.6074102873908,90.97020224824594,53.53013335021807,g/m2
8316,SSP1-2.6,2032,max,448.87224886898736,611.0534049842439,253.12284208966733,148.94656883438273,g/m2
8316,SSP1-2.6,2033,lower,19.161348679710944,26.08449817142765,10.805245920861445,6.35819466958221,g/m2
8316,SSP1-2.6,2033,mean,149.784659946657,203.90306307736512,84.46483141397796,49.70213957154425,g/m2
8316,SSP1-2.6,2033,max,454.8733926930338,619.2228103701269,256.50693764103846,150.93789216507554,g/m2
8316,SSP1-2.6,2034,lower,19.167193757647798,26.092455123065253,10.808542009544448,6.360134206511609,g/m2
8316,SSP1-2.6,2034,mean,161.1356612212672,219.35527246724766,90.86575664478094,53.46867380694841,g/m2
8316,SSP1-2.6,2034,max,487.3694610880719,663.4599698100827,274.8317443307321,161.72086638601263,g/m2
8316,SSP1-2.6,2035,lower,19.179865539752356,26.10970532202881,10.815687734210496,6.364339007477244,g/m2
8316,SSP1-2.6,2035,mean,169.62342770123564,230.9097372873921,95.65207965721133,56.285118123664844,g/m2
8316,SSP1-2.6,2035,max,451.84287457627175,615.0973416676624,254.798002948257,149.9322936313736,g/m2
8316,SSP1-2.6,2036,lower,19.18502360111145,26.116727032469885,10.818596408458406,6.366050575842653,g/m2
8316,SSP1-2.6,2036,mean,169.30629482721747,230.4780217536528,95.4732457582706,56.179885836374616,g/m2
8316,SSP1-2.6,2036,max,415.96215414892043,566.2526281758734,234.56456246785257,138.02621075718022,g/m2
8316,SSP1-2.6,2037,lower,19.173535343478758,26.10108797489508,10.812118083211137,6.362238496658461,g/m2
8316,SSP1-2.6,2037,mean,153.522470398654,208.99137452819195,86.57261421228166,50.94243465144959,g/m2
8316,SSP1-2.6,2037,max,397.45901588086855,541.0641571352246,224.13048694238077,131.88642607537227,g/m2
8316,SSP1-2.6,2038,lower,19.14992218586258,26.06894319338954,10.798802424732411,6.35440308510175,g/m2
8316,SSP1-2.6,2038,mean,142.6886584538836,194.24321913544648,80.46333640097801,47.34751622947896,g/m2
8316,SSP1-2.6,2038,max,410.3140901182085,558.5638731543017,231.3795715860137,136.15204776302957,g/m2
8316,SSP1-2.6,2039,lower,19.124686562965774,26.034589736839607,10.784571844415543,6.346029300684583,g/m2
8316,SSP1-2.6,2039,mean,165.76267371991656,225.65406182062904,93.47496796714178,55.00402743454319,g/m2
8316,SSP1-2.6,2039,max,495.1798754573347,674.0923497504806,279.2361027824456,164.31254904050436,g/m2
8316,SSP1-2.6,2040,lower,19.092971472090518,25.991415728382766,10.766687437527604,6.335505473519855,g/m2
8316,SSP1-2.6,2040,mean,189.69770718161084,258.2370155051837,106.9721349463899,62.94624511014743,g/m2
8316,SSP1-2.6,2040,max,585.8474196382542,797.5188073515178,330.3642946592914,194.39821293354976,g/m2
8316,SSP1-2.6,2041,lower,19.053182579332518,25.937250788443645,10.744250145750529,6.322302565411912,g/m2
8316,SSP1-2.6,2041,mean,167.7493024755484,228.35847553439095,94.59524465626578,55.66323846272471,g/m2
8316,SSP1-2.6,2041,max,470.67109555568715,640.7283504196103,265.41539535291184,156.1799485470108,g/m2
8316,SSP1-2.6,2042,lower,19.02614334806432,25.90044206530199,10.729002495480835,6.313330300515908,g/m2
8316,SSP1-2.6,2042,mean,164.25860326275105,223.60655860227916,92.6268099672206,54.504940813696294,g/m2
8316,SSP1-2.6,2042,max,471.150857451419,641.3814541494739,265.68593712705797,156.3391450409059,g/m2
8316,SSP1-2.6,2043,lower,19.01055706403318,25.87922433140938,10.720213258628878,6.308158397968655,g/m2
8316,SSP1-2.6,2043,mean,180.57630276662812,245.81997426448027,101.82849816512935,59.919544542256006,g/m2
8316,SSP1-2.6,2043,max,444.1077639192744,604.5674732768284,250.4361088941902,147.36559855317043,g/m2
8316,SSP1-2.6,2044,lower,18.987841058944177,25.848300850859513,10.707403512017143,6.300620683119593,g/m2
8316,SSP1-2.6,2044,mean,156.94372028978106,213.64874953977423,88.5018858438496,52.07768735128204,g/m2
8316,SSP1-2.6,2044,max,345.35931425926543,470.14041401062866,194.7510263503919,114.59849657341312,g/m2
8316,SSP1-2.6,2045,lower,18.967668689374758,25.820840041814062,10.696028142900516,6.29392700749096,g/m2
8316,SSP1-2.6,2045,mean,149.3447568015955,203.30421938557885,84.21676632507413,49.55616916628651,g/m2
8316,SSP1-2.6,2045,max,340.43740724852563,463.44018238457824,191.9755215287001,112.96528987993015,g/m2
8316,SSP1-2.6,2046,lower,18.958478216123705,25.80832897661094,10.690845557620815,6.290877388228113,g/m2
8316,SSP1-2.6,2046,mean,165.9608392165198,225.92382610602405,93.58671515986913,55.06978349510336,g/m2
8316,SSP1-2.6,2046,max,373.18386898680546,508.0182042978965,210.44152713376755,123.83135061251684,g/m2
8316,SSP1-2.6,2047,lower,18.949891039976215,25.79663918461033,10.686003176659518,6.288027957401485,g/m2
8316,SSP1-2.6,2047,mean,160.81439486168495,218.91792998634293,90.6845918385133,53.362069930094215,g/m2
8316,SSP1-2.6,2047,max,385.2294731005322,524.4159821229481,217.23414475634505,127.82837071522444,g/m2
8316,SSP1-2.6,2048,lower,18.943477214182405,25.787907991937676,10.682386366269284,6.28589969630382,g/m2
8316,SSP1-2.6,2048,mean,144.65404318154762,196.91871318296035,81.5716334037877,47.999677980094326,g/m2
8316,SSP1-2.6,2048,max,338.11786834179327,460.2825754028067,190.66751400119307,112.19561128583985,g/m2
8316,SSP1-2.6,2049,lower,18.94595302094377,25.79127832760763,10.683782494556297,6.286721228316839,g/m2
8316,SSP1-2.6,2049,mean,156.3812223437849,212.88301655881216,88.184688514055,51.89103705324374,g/m2
8316,SSP1-2.6,2049,max,364.49112813875007,496.1847062208073,205.53961734862744,120.94689088851587,g/m2
8316,SSP1-2.6,2050,lower,18.950910028245332,25.79802634154207,10.686577792727642,6.2883660821279515,g/m2
8316,SSP1-2.6,2050,mean,160.6303399153752,218.66737450662652,90.58080170395282,53.300996088263034,g/m2
8316,SSP1-2.6,2050,max,375.2057776966093,510.7706448972117,211.58169848622015,124.50226837493241,g/m2
8316,SSP1-2.6,2051,lower,18.96134128859397,25.8122265002072,10.692460068303104,6.291827424283683,g/m2
8316,SSP1-2.6,2051,mean,143.67606018535196,195.58737705926856,81.02014055446107,47.675159785822466,g/m2
8316,SSP1-2.6,2051,max,334.8513982039266,455.835903315031,188.82552397623348,111.11171821724155,g/m2
8316,SSP1-2.6,2052,lower,18.97243457215391,25.82732787639795,10.69871566434379,6.295508441605479,g/m2
8316,SSP1-2.6,2052,mean,175.79203551304516,239.3071127475952,99.1306095618691,58.332010018561576,g/m2
8316,SSP1-2.6,2052,max,386.58346608767914,526.2591836735131,217.9976728067863,128.2776580351011,g/m2
8316,SSP1-2.6,2053,lower,18.978297838092903,25.83530958750924,10.702022009394403,6.29745401374984,g/m2
8316,SSP1-2.6,2053,mean,166.22601443070178,226.28481125926444,93.73624969677714,55.157774985759886,g/m2
8316,SSP1-2.6,2053,max,369.2812906310291,502.70559297357516,208.24083032664535,122.53638159368164,g/m2
8316,SSP1-2.6,2054,lower,18.98689264994911,25.847009774061576,10.70686869619616,6.300305978287599,g/m2
8316,SSP1-2.6,2054,mean,178.53524345579382,243.04146379785504,100.67752762744583,59.24227215149841,g/m2
8316,SSP1-2.6,2054,max,411.2700229192429,559.8651921698568,231.91863014455512,136.46924917414168,g/m2
8316,SSP1-2.6,2055,lower,18.986803422523728,25.846888308049287,10.706818380099406,6.300276370489636,g/m2
8316,SSP1-2.6,2055,mean,151.0017750190186,205.55993162091647,85.15117285531811,50.10600751918781,g/m2
8316,SSP1-2.6,2055,max,368.43634227149863,501.5553579714607,207.76435682951504,122.25600747986326,g/m2
8316,SSP1-2.6,2056,lower,18.970417053225848,25.824581411643845,10.697577968426238,6.29483898047784,g/m2
8316,SSP1-2.6,2056,mean,138.26912983860547,188.22687926236333,77.97112698813386,45.88101072647742,g/m2
8316,SSP1-2.6,2056,max,337.9996826554408,460.1216882767968,190.60086809715412,112.15639444293654,g/m2
8316,SSP1-2.6,2057,lower,18.946968590961767,25.792660831246607,10.684355183043822,6.287058218785671,g/m2
8316,SSP1-2.6,2057,mean,153.0611823549294,208.36341940174634,86.31248999889185,50.789368224353176,g/m2
8316,SSP1-2.6,2057,max,367.15325817745185,499.80868526775953,207.0408149011746,121.83024942995979,g/m2
8316,SSP1-2.6,2058,lower,18.91915502894232,25.75479800542134,10.668670881141136,6.27782901239054,g/m2
8316,SSP1-2.6,2058,mean,166.40375093945258,226.52676539908006,93.83647681117651,55.2167522185956,g/m2
8316,SSP1-2.6,2058,max,457.27608505585727,622.4936148209083,257.8618361028556,151.73516306856502,g/m2
8316,SSP1-2.6,2059,lower,18.897809960516163,25.72574079198413,10.656634217261287,6.270746207178985,g/m2
8316,SSP1-2.6,2059,mean,153.81386155105744,209.38804764912342,86.73693213757551,51.03912521864002,g/m2
8316,SSP1-2.6,2059,max,413.79139416531467,563.2975551395516,233.3404526282951,137.3059005750833,g/m2
8316,SSP1-2.6,2060,lower,18.887930785780178,25.712292191906784,10.651063267413141,6.267468060259571,g/m2
8316,SSP1-2.6,2060,mean,176.66979688045302,240.50201636141773,99.62558659053285,58.623272274716186,g/m2
8316,SSP1-2.6,2060,max,414.73888048168095,564.5873758875492,233.8747481429855,137.62029924017315,g/m2
8316,SSP1-2.6,2061,lower,18.880702139566285,25.70245177763846,10.646986972924607,6.265069422220375,g/m2
8316,SSP1-2.6,2061,mean,170.01670292187086,231.44510601038752,95.87385086677364,56.41561626621831,g/m2
8316,SSP1-2.6,2061,max,380.3831776384053,517.8186811065588,214.50127792380928,126.22025374550704,g/m2
8316,SSP1-2.6,2062,lower,18.874892724921438,25.69454337472729,10.643710995072365,6.263141719225889,g/m2
8316,SSP1-2.6,2062,mean,147.19921246107037,200.3834726071225,83.00687579904691,48.844226138824986,g/m2
8316,SSP1-2.6,2062,max,341.20248519533436,464.4816891510442,192.40695542733008,113.21916107681334,g/m2
8316,SSP1-2.6,2063,lower,18.873919633939067,25.69321869814139,10.64316226087084,6.2628188243190355,g/m2
8316,SSP1-2.6,2063,mean,144.25284483505447,196.37255864496788,81.34539427681582,47.86655075451344,g/m2
8316,SSP1-2.6,2063,max,319.494986218443,434.93109608822164,180.16591390708896,106.0160927233328,g/m2
8316,SSP1-2.6,2064,lower,18.873720669581612,25.692947846360283,10.64305006319375,6.2627528031773005,g/m2
8316,SSP1-2.6,2064,mean,164.14631624649286,223.4537013833422,92.56349037293367,54.46768129088452,g/m2
8316,SSP1-2.6,2064,max,461.9732632295143,628.8879212723828,260.51061444037464,153.29379934855962,g/m2
8316,SSP1-2.6,2065,lower,18.8682488349126,25.685498993787117,10.639964449533393,6.260937117308477,g/m2
8316,SSP1-2.6,2065,mean,144.1164593809262,196.1868960286101,81.26848537042737,47.82129479252757,g/m2
8316,SSP1-2.6,2065,max,332.2889728762531,452.3476530936417,187.38055075007048,110.26144408821497,g/m2
8316,SSP1-2.6,2066,lower,18.862873572757145,25.678181606153892,10.636933293926884,6.259153476513892,g/m2
8316,SSP1-2.6,2066,mean,163.6250985208602,222.7441634985911,92.26957130711467,54.294728759191464,g/m2
8316,SSP1-2.6,2066,max,452.7111028589116,616.2792678164664,255.28760419012076,150.2203925815538,g/m2
8316,SSP1-2.6,2067,lower,18.85930947164736,25.67332976662866,10.634923467289846,6.257970822356459,g/m2
8316,SSP1-2.6,2067,mean,154.38478344548275,210.16524821887947,87.05887980284615,51.228570784636446,g/m2
8316,SSP1-2.6,2067,max,362.454242783774,493.41187779388457,204.39100053981056,120.27100351633564,g/m2
8316,SSP1-2.6,2068,lower,18.8573025188518,25.67059768563577,10.633791729703411,6.2573048673247875,g/m2
8316,SSP1-2.6,2068,mean,145.38861175325297,197.91868729155348,81.98586280880951,48.24342543519935,g/m2
8316,SSP1-2.6,2068,max,346.1972606289252,471.28111714757904,195.2235513664548,114.87654725919852,g/m2
8316,SSP1-2.6,2069,lower,18.851648340552416,25.662900607211046,10.630603290933967,6.255428675469771,g/m2
8316,SSP1-2.6,2069,mean,152.1820794492022,207.16668954101277,85.81675646546974,50.497660813635925,g/m2
8316,SSP1-2.6,2069,max,352.6255082041035,480.03194230728025,198.84849432068063,117.00959384952182,g/m2
8316,SSP1-2.6,2070,lower,18.833540497783435,25.63825025511469,10.620392125870087,6.249420059307316,g/m2
8316,SSP1-2.6,2070,mean,150.64008665467514,205.06756233960735,84.94721374008198,49.9859906524913,g/m2
8316,SSP1-2.6,2070,max,439.0530900700479,597.6865050850163,247.5857357339506,145.68833664108703,g/m2
8316,SSP1-2.6,2071,lower,18.82040480226226,25.62036852708344,10.612984796520761,6.245061320752945,g/m2
8316,SSP1-2.6,2071,mean,136.28162017613465,185.52126636303183,76.8503535482233,45.22150739229689,g/m2
8316,SSP1-2.6,2071,max,316.14845355383824,430.3754342384409,178.27877594891703,104.90563298976494,g/m2
8316,SSP1-2.6,2072,lower,18.812004543558885,25.60893318730385,10.608247819880651,6.242273913613516,g/m2
8316,SSP1-2.6,2072,mean,166.14801582288294,226.17863112669482,93.69226562482818,55.131893178546925,g/m2
8316,SSP1-2.6,2072,max,378.7668362030837,515.6183425020695,213.58980937362205,125.68391292367498,g/m2
8316,SSP1-2.6,2073,lower,18.797274680202296,25.588881305768123,10.599941525860899,6.237386191969126,g/m2
8316,SSP1-2.6,2073,mean,168.60254939631386,229.52000743470285,95.07639778197716,55.94636623802546,g/m2
8316,SSP1-2.6,2073,max,417.62776373711415,568.5200359133859,235.50381374444117,138.57889993278462,g/m2
8316,SSP1-2.6,2074,lower,18.783380091416188,25.56996649022762,10.59210625020715,6.232775634443526,g/m2
8316,SSP1-2.6,2074,mean,164.62866431870972,224.11032569606897,92.83549051378365,54.62773594011179,g/m2
8316,SSP1-2.6,2074,max,372.5506653689655,507.1562191168024,210.08445828005034,123.62123847818815,g/m2
8316,SSP1-2.6,2075,lower,18.769430073681573,25.550976218813414,10.584239717702447,6.2281466842645274,g/m2
8316,SSP1-2.6,2075,mean,157.93704721842562,215.00097348219919,89.06203126592958,52.4072970300385,g/m2
8316,SSP1-2.6,2075,max,347.8991511746464,473.59791444456886,196.18326178059584,115.44127532593814,g/m2
8316,SSP1-2.6,2076,lower,18.753909103157078,25.529847396723053,10.57548731168704,6.222996454303936,g/m2
8316,SSP1-2.6,2076,mean,152.6975158503951,207.868357262275,86.10741539373977,50.668694963337686,g/m2
8316,SSP1-2.6,2076,max,378.9615240654533,515.8833726559936,213.69959549911215,125.7485150218593,g/m2
8316,SSP1-2.6,2077,lower,18.742861938309055,25.514808802306014,10.569257722376474,6.219330740275932,g/m2
8316,SSP1-2.6,2077,mean,147.56930771787702,200.88728625880185,83.2155756317562,48.96703261390141,g/m2
8316,SSP1-2.6,2077,max,408.56967572594044,556.1891878027685,230.39588161661686,135.5732092649751,g/m2
8316,SSP1-2.6,2078,lower,18.74658087789094,25.51987142468948,10.571354863732168,6.220564773548918,g/m2
8316,SSP1-2.6,2078,mean,173.18843597403992,235.76281174094305,97.66241785111642,57.46807329952684,g/m2
8316,SSP1-2.6,2078,max,394.9022738177669,537.5836435876367,222.68871855698126,131.03803778972292,g/m2
8316,SSP1-2.6,2079,lower,18.74635663646602,25.519566163033005,10.57122841210382,6.220490364870465,g/m2
8316,SSP1-2.6,2079,mean,151.91699030540698,206.8058215560826,85.66727046437782,50.4096978831963,g/m2
8316,SSP1-2.6,2079,max,342.8494738674941,466.7237480856954,193.33570621251897,113.76567138625083,g/m2
8316,SSP1-2.6,2080,lower,18.739039465159717,25.509605238843918,10.567102197570007,6.218062352084214,g/m2
8316,SSP1-2.6,2080,mean,135.5238964367604,184.48977093833435,76.42306674911177,44.97007649767482,g/m2
8316,SSP1-2.6,2080,max,331.5487337964878,451.3399596767894,186.9631236977897,110.01581502264906,g/m2
8316,SSP1-2.6,2081,lower,18.744796962520915,25.51744296633902,10.570348898828689,6.219972827679853,g/m2
8316,SSP1-2.6,2081,mean,139.7832001458426,190.28799535709618,78.82492398774143,46.383415537211924,g/m2
8316,SSP1-2.6,2081,max,340.38331413041055,463.36654498753774,191.94501796375644,112.94734048706593,g/m2
8316,SSP1-2.6,2082,lower,18.754170644344423,25.530203434846317,10.575634796965605,6.223083239937404,g/m2
